127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/pagebreak/plugin.min.js HTTP/1.1" 200 1630 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/hr/plugin.min.js HTTP/1.1" 200 740 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/imagetools/plugin.min.js HTTP/1.1" 200 19461 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/fullscreen/plugin.min.js HTTP/1.1" 200 16476 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/table/plugin.min.js HTTP/1.1" 200 143478 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/textcolor/plugin.min.js HTTP/1.1" 200 395 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/autosave/plugin.min.js HTTP/1.1" 200 2959 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/fullpage/plugin.min.js HTTP/1.1" 200 7820 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/wordcount/plugin.min.js HTTP/1.1" 200 12105 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/textpattern/plugin.min.js HTTP/1.1" 200 17613 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/insertdatetime/plugin.min.js HTTP/1.1" 200 3008 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/legacyoutput/plugin.min.js HTTP/1.1" 200 3004 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/code/plugin.min.js HTTP/1.1" 200 1132 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/pageembed/plugin.min.js HTTP/1.1" 404 188 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/plugins/bdmap/plugin.min.js HTTP/1.1" 404 188 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/skins/ui/oxide/skin.min.css HTTP/1.1" 200 61537 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/skins/ui/oxide/content.min.css HTTP/1.1" 200 21834 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:02 +0800] "GET /src/tinymce/js/tinymce/skins/content/default/content.min.css HTTP/1.1" 200 1399 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:03 +0800] "GET /favicon.ico HTTP/1.1" 404 188 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:04 +0800] "GET /src/tinymce/js/tinymce/skins/ui/oxide/skin.min.css HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:04 +0800] "GET /src/tinymce/js/tinymce/skins/ui/oxide/content.min.css HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:04 +0800] "GET /src/tinymce/js/tinymce/skins/content/default/content.min.css HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/index.html HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/tinymce.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/themes/silver/theme.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/langs/zh_CN.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
